0.104901	0.055445	0.039614	-0.118373	-0.100198	-0.106091	0.031429	0.208927	0.117971	-0.087502	0.330950	0.005884	-0.004397	-0.215624	0.096666	-0.256389	-0.211260	0.338385	-0.190825	0.216222	0.088418	0.208257	0.182054	-0.197273	-0.199808	-0.002100	-0.199440	0.215903	-0.159690	0.060396	-0.159705	0.127356	-0.361865	-0.116106	-0.285634	0.152713	-0.250448	-0.051721	-0.108993	-0.193452	-0.331018	-0.017181	0.221650	-0.193383	-0.191813	0.004199	-0.146390	0.195515	-0.139919	-0.097908	-0.085308	-0.135793	0.082778	0.077594	-0.093706	-0.010446	0.043876	0.152260	-0.421796	0.151662	-0.045484	0.299085	-0.062913	0.105265	-0.063868	0.125240	0.140259	-0.170883	-0.146006	-0.210677	0.008509	0.311329	0.103337	-0.058926	0.046495	-0.054153	-0.117705	-0.178148	-0.170739	0.165939	0.045014	-0.330906	-0.214871	-0.044637	-0.008982	-0.022765	0.140700	0.180779	-0.120144	-0.106887	0.169858	-0.129023	0.001842	0.152068	0.122757	0.021894	0.265290	0.301861	0.375211	0.240878	
-0.034007	-0.223835	0.126579	0.211531	-0.182119	-0.159377	0.150817	0.088103	0.157283	0.010462	-0.288949	0.137765	-0.029095	-0.174611	0.192635	0.001927	0.042300	0.255243	-0.091428	-0.065118	-0.301803	0.064804	-0.206728	0.097359	0.213128	0.109912	0.118458	0.032057	-0.198539	-0.077961	0.345026	-0.033222	0.188901	0.039969	0.297791	0.021889	-0.163366	0.306377	-0.088238	0.138117	0.125040	-0.155070	0.172763	-0.054038	0.117709	0.135780	-0.146773	0.102893	0.078068	-0.086796	0.006779	-0.055395	-0.176328	-0.171587	0.002660	-0.149401	0.192818	-0.105573	0.223700	-0.046681	-0.396429	0.112387	0.120119	0.082074	-0.208091	0.065330	0.252342	0.111230	-0.111545	0.272852	-0.047188	-0.158322	-0.021515	-0.257711	-0.006678	-0.157666	-0.113273	-0.426651	0.093240	-0.204847	-0.300200	0.016235	0.430503	-0.322709	-0.100088	0.117462	-0.150378	-0.076372	0.136166	-0.131437	-0.186616	-0.007740	-0.110257	-0.019370	-0.190792	0.156563	-0.646130	0.016809	0.051042	-0.099838	
-0.053058	-0.129037	-0.040024	-0.134614	0.057011	-0.043571	0.204315	0.021550	-0.100769	0.253852	-0.090467	0.118283	0.087186	0.250465	-0.169969	0.227910	-0.001502	-0.256026	0.103118	0.466278	0.045173	-0.298810	0.299982	-0.177639	-0.036282	0.019474	0.003340	-0.093910	-0.019693	-0.235444	0.048687	0.199712	-0.040005	-0.199783	-0.103896	-0.070173	-0.032922	-0.018064	0.125792	0.000954	-0.154205	0.011864	0.192818	0.163970	0.094586	0.045209	0.070057	-0.272730	-0.112757	-0.009395	-0.181223	0.175272	0.141589	0.025417	0.021026	-0.064234	0.084450	-0.014675	-0.644616	0.036125	0.082262	-0.152473	-0.231962	-0.027913	0.053496	0.081563	-0.180635	0.093652	-0.160403	-0.042837	-0.003798	0.184256	-0.022247	0.149723	0.027397	-0.129986	-0.108772	-0.143580	-0.144354	0.076793	0.154663	0.033043	-0.320139	0.089851	0.143363	-0.033648	-0.081898	0.107158	-0.144782	0.121155	0.306086	0.149747	-0.087423	-0.024924	0.107407	-0.153164	0.184365	-0.368777	-0.012578	0.187140	
-0.116706	-0.026997	0.029256	0.008514	-0.149918	-0.123838	-0.139033	0.075493	0.195179	0.037437	0.094293	0.183416	-0.006344	-0.202416	0.165183	0.132552	0.175101	0.135247	0.125840	-0.587061	-0.067267	0.122134	-0.008205	-0.088185	-0.153546	-0.131533	0.031886	0.053751	-0.168358	0.231852	0.019216	0.103753	0.010379	-0.153266	-0.034898	-0.137960	-0.002253	-0.041490	-0.451539	0.064830	0.028244	-0.157297	0.281852	0.148056	-0.075322	0.080716	-0.094790	0.030641	-0.065313	0.106451	0.042945	0.105863	-0.060728	0.078039	0.042364	-0.155307	-0.012553	0.051640	-0.018721	-0.018773	0.119939	0.035245	0.289555	-0.148384	0.014554	-0.063195	-0.276514	-0.108584	0.083988	0.138436	0.081901	0.075054	0.011589	0.037980	-0.088954	0.039685	-0.135413	-0.063955	-0.086705	0.080120	-0.059763	0.085212	0.267720	0.275049	0.053907	0.227506	0.060260	0.115422	-0.196989	-0.009143	-0.052630	0.199457	-0.173196	0.048447	0.082267	0.038185	-0.020103	-0.080232	-0.170439	0.148595	
-0.132663	0.043041	-0.086013	-0.060705	-0.149407	-0.027605	0.090425	0.067108	0.138298	0.000499	-0.009552	-0.087152	-0.056167	0.085860	-0.107618	-0.058969	0.058364	-0.128514	-0.085299	0.087516	0.072368	-0.106073	-0.063517	0.132189	-0.061089	0.072588	-0.053829	-0.039373	-0.108826	0.051508	0.096220	-0.116722	0.050922	0.047297	0.125332	-0.095290	-0.095072	-0.035400	-0.139116	0.124333	-0.037430	-0.134871	-0.058039	-0.100392	-0.083733	0.057187	0.021827	0.110358	-0.128448	-0.096763	0.025655	0.005836	0.044620	-0.136592	0.016365	-0.071880	0.144579	0.032064	0.068174	0.003685	0.056597	-0.040823	0.078895	-0.081684	0.089563	0.079547	0.126893	0.029400	0.088940	-0.103651	-0.052484	-0.016087	0.125065	-0.062121	-0.016989	0.151168	-0.057834	0.021696	0.114578	0.008247	0.012678	-0.022398	-0.082776	0.129254	-0.136949	0.041723	-0.082351	-0.015075	0.027470	-0.038180	-0.140517	-0.066049	-0.083386	0.106976	-0.066630	-0.047187	0.015942	-0.007867	0.104605	0.092556	
0.042661	0.031031	0.098338	0.109274	-0.021973	0.066869	-0.075958	-0.103015	0.000428	0.057086	-0.209462	0.229714	-0.157523	-0.062866	0.151829	0.093144	0.017572	-0.131253	0.029992	0.142145	0.116653	-0.012769	0.084767	-0.076346	0.183886	-0.058622	-0.099645	0.083665	-0.056322	-0.026802	0.088785	0.140028	0.235234	0.109709	0.090454	-0.075759	-0.078157	-0.087562	0.054820	-0.011688	0.160920	-0.062302	0.165158	0.050617	0.165241	-0.034867	-0.120287	0.183940	0.011590	-0.159430	0.040249	0.090645	0.221786	0.218778	0.120537	-0.157655	0.224237	0.069389	-0.078796	-0.045606	0.009454	-0.059290	0.006033	-0.006492	0.147793	0.081926	-0.107361	-0.046280	0.084315	0.132866	-0.015088	-0.008604	-0.029820	0.109089	-0.063111	0.100860	-0.059978	0.153776	0.062948	0.074238	0.118372	-0.055195	-0.110802	0.145990	-0.047510	-0.026778	-0.218496	0.151340	-0.045096	-0.006619	0.085601	0.156464	-0.002811	-0.224851	0.140504	0.203059	0.253991	0.038676	-0.156745	-0.314018	
-0.110086	-0.084715	0.038697	-0.219822	0.091411	0.073435	0.184298	-0.329081	-0.350280	0.173305	-0.110217	-0.363149	-0.052751	0.162886	-0.297892	0.177057	-0.027963	-0.408873	0.071509	-0.365510	0.169747	-0.314146	-0.382009	-0.003113	-0.512481	0.093060	-0.105165	-0.282963	-0.135537	0.179668	-0.087820	-0.254099	-0.290880	-0.184048	-0.498443	0.005173	0.453598	0.109023	-0.305230	0.142470	-0.239448	-0.007293	-0.264627	0.010643	-0.265840	0.104321	0.047978	-0.168555	0.114697	0.107623	0.127015	-0.062632	-0.072889	-0.243251	0.098758	-0.076558	-0.139764	-0.117762	0.267092	0.012848	0.053722	0.180490	-0.204122	-0.181108	-0.198867	0.386391	0.154714	-0.145361	0.031168	0.404334	-0.201810	0.100581	0.115505	-0.396954	0.107205	-0.639309	0.045069	0.289417	-0.432900	-0.170310	-0.022854	0.336967	-0.148967	-0.122651	0.202797	-0.116929	0.109581	-0.001042	0.064789	0.265363	-0.100141	0.052464	0.094809	-0.093741	-0.053995	-0.267223	-0.054937	-0.320220	-0.007768	0.079828	
0.121449	0.179137	-0.191326	-0.057977	0.311819	-0.114844	0.120648	-0.259005	0.252398	0.120343	-0.091346	0.091375	0.004101	0.129181	0.131703	0.103322	-0.143357	0.199382	-0.343500	-0.020326	-0.004982	-0.040075	0.087292	-0.102303	-0.168985	-0.028562	-0.090483	0.340339	0.097799	0.023525	-0.093183	0.310076	-0.068230	-0.132491	-0.289094	-0.055371	0.045106	-0.026156	0.040525	0.186042	-0.056416	0.097756	0.166449	0.284395	-0.031531	-0.006469	0.057664	-0.239511	-0.007061	0.021257	-0.031664	0.217023	0.241988	0.327237	-0.317744	-0.100082	0.124908	-0.251183	-0.162801	0.295039	-0.226636	-0.277610	-0.258548	-0.118548	0.271979	-0.290444	0.017848	-0.013775	-0.079442	-0.136942	-0.123274	0.113410	0.090096	-0.287124	-0.034678	0.092106	0.028848	-0.332457	0.044049	0.057631	0.104065	-0.091117	-0.155251	-0.383595	-0.107660	0.061721	0.060752	0.111203	0.060560	-0.231863	0.354093	0.040084	-0.052562	0.045719	0.036051	0.091901	0.126692	-0.121569	-0.101280	-0.088717	
0.021632	0.128163	-0.228736	-0.175992	-0.081195	-0.005573	-0.014601	0.009733	0.029960	0.163436	-0.071791	0.172810	-0.101871	-0.058526	0.172124	0.080431	0.022786	0.037429	-0.044640	-0.143121	0.125558	-0.051779	0.219219	-0.061173	0.140538	-0.035041	0.053381	0.357313	0.146593	-0.123662	-0.270369	0.146959	-0.055411	-0.096764	-0.123408	-0.141576	-0.062361	-0.127836	-0.050901	0.029398	-0.126087	0.076531	0.061909	0.170557	-0.023081	-0.028312	-0.116740	-0.160521	-0.130221	-0.135092	0.367975	0.129083	0.121524	0.348733	-0.101221	-0.134326	-0.033770	-0.142208	-0.045537	-0.088163	0.017116	-0.094181	-0.222700	0.141977	0.222368	-0.048370	-0.189400	-0.150346	-0.067491	-0.139828	0.115863	-0.157738	0.059176	0.016423	0.050778	-0.122983	-0.025236	-0.121526	-0.149808	-0.060035	0.323814	0.095187	-0.129339	-0.025015	-0.067713	0.001183	-0.345127	0.007601	-0.079258	0.035823	0.353973	-0.090307	-0.120427	0.091012	0.067512	-0.071103	-0.057531	0.046720	-0.306083	-0.104213	
-0.080315	-0.037459	0.178434	-0.032302	-0.171590	-0.030132	0.142905	0.149518	0.140069	-0.023935	-0.098860	-0.054116	0.189985	-0.107229	-0.126417	0.032734	-0.070535	0.024741	0.042415	0.002764	0.018378	0.180382	0.080638	-0.025538	0.196360	0.023113	-0.079022	-0.139437	-0.090071	0.207062	-0.051585	-0.101754	0.032282	0.136464	0.142680	-0.026694	-0.127384	-0.146626	-0.104424	-0.014421	-0.030641	-0.129568	0.142708	-0.203835	0.077274	-0.054852	0.065169	0.240443	-0.018059	0.143435	0.136388	-0.043043	0.041518	0.017853	0.031291	0.010134	0.115561	0.105402	0.062777	-0.081871	-0.066194	0.035045	0.019652	0.081058	-0.001058	0.137239	0.052299	0.097500	-0.038098	-0.036204	-0.033042	-0.088625	0.085545	0.074200	-0.021624	-0.022572	-0.139825	-0.003876	0.229596	0.051832	0.022458	-0.071747	0.135307	-0.127434	0.152384	0.050600	-0.061140	0.011359	0.049391	0.089569	-0.008169	-0.133909	0.062513	0.136679	-0.034956	-0.024359	0.011140	0.113249	0.199034	0.029406	
0.115726	0.040733	0.137433	-0.108047	0.101778	0.128201	0.059580	-0.127271	0.145461	-0.029659	-0.141272	0.023788	-0.117849	0.087630	-0.102955	0.010949	-0.151832	0.003288	0.026451	-0.072001	0.067417	0.020607	0.007342	0.004913	0.010338	-0.128893	-0.132511	-0.132915	0.097116	0.155702	0.096686	0.075644	0.019141	-0.095801	-0.021086	-0.006293	0.020426	-0.153654	0.132126	-0.038834	0.120110	-0.090796	-0.087004	0.043060	0.035718	-0.070879	-0.056652	-0.102513	0.012305	0.023743	0.111248	0.101181	0.024866	-0.087914	-0.018750	0.062229	0.095173	0.005819	-0.136767	-0.101020	-0.057004	0.029812	-0.024983	0.128866	-0.136336	0.019752	0.010977	0.103797	0.004137	-0.029910	-0.001428	0.009685	0.101361	-0.004039	0.113219	0.110581	0.152032	0.049672	0.111700	0.126731	0.077291	0.042700	-0.035178	0.045130	0.032430	0.083619	-0.096026	0.153206	-0.015970	-0.112293	-0.072350	0.127755	0.028523	-0.057892	-0.059385	0.029397	0.095260	0.076063	0.084109	-0.105608	
-0.039008	0.155216	0.164505	0.122988	-0.194855	0.028453	0.331780	-0.051604	-0.191800	-0.043125	0.457438	-0.286960	-0.236738	0.081087	0.103200	0.226708	-0.037113	-0.122793	-0.043891	0.108059	-0.036012	0.133850	0.090587	-0.034269	0.105817	0.145729	-0.111793	-0.057176	0.054401	-0.364023	-0.082382	0.063912	-0.477748	0.217507	0.035866	-0.108923	-0.305988	-0.124495	0.027125	-0.011409	0.032332	0.082402	0.027256	0.041427	0.095106	0.093309	-0.058678	0.159583	0.141588	0.087077	-0.257535	-0.078842	-0.174254	-0.175267	-0.143682	0.039520	0.230326	0.085230	0.315787	-0.135015	0.059781	-0.098068	-0.013243	0.027748	0.128156	-0.114005	0.177563	0.144971	0.082913	0.193629	-0.056682	0.280837	-0.148820	-0.153218	-0.032375	0.205206	0.030240	-0.329280	0.010170	0.312991	-0.300884	-0.342911	0.415628	0.058928	0.031125	0.164963	0.115019	0.150032	0.040693	-0.160057	-0.306438	0.124945	-0.057024	0.044432	-0.130846	-0.045484	-0.115831	0.338326	-0.022216	-0.005601	
-0.044671	0.145302	-0.178984	0.113497	-0.336526	-0.041762	-0.102846	-0.319874	-0.188751	-0.002144	0.014372	-0.307215	-0.039800	0.124998	-0.060850	0.047929	-0.064100	0.173442	-0.173534	-0.090226	-0.077544	-0.078992	-0.204432	0.088688	-0.016000	-0.007283	-0.083830	-0.303525	0.068666	-0.167004	-0.009627	-0.236238	0.095144	-0.022892	-0.013482	-0.113690	-0.048832	-0.001003	0.113009	-0.087690	-0.020309	0.006103	-0.118635	-0.086691	-0.231212	-0.005625	0.001828	-0.286619	-0.099500	-0.127500	0.066612	-0.267949	-0.329928	-0.247253	0.002542	-0.016856	-0.112340	-0.216170	-0.005110	-0.015566	0.380124	-0.075179	-0.010195	-0.062356	-0.143505	0.115245	-0.162646	0.054953	0.073907	0.049687	-0.175909	0.089862	-0.112838	-0.368582	-0.039451	-0.041978	-0.143598	-0.126845	-0.194203	-0.159788	0.237539	0.126600	0.238244	-0.094311	-0.101945	-0.189939	-0.174975	-0.307852	-0.073568	-0.108794	0.531212	0.005347	-0.075285	-0.045760	-0.190125	-0.007217	-0.274722	-0.323352	0.003409	0.151768	
0.118485	-0.106832	-0.022926	-0.034991	-0.270951	-0.156635	-0.147784	-0.186036	0.009437	0.116391	0.174605	-0.013690	-0.195554	0.080501	-0.047997	-0.198743	0.094259	0.210635	0.038368	0.297829	-0.116385	0.173362	-0.084085	-0.068948	-0.046550	-0.098744	-0.042150	-0.129858	0.081290	0.086206	-0.125465	-0.122624	0.313979	-0.018302	-0.107978	-0.125619	0.024700	-0.022441	-0.206793	0.057667	-0.151225	0.059470	0.153729	0.012969	-0.073150	0.088704	-0.046249	-0.075721	-0.027459	-0.019489	0.009199	-0.108083	-0.078132	-0.078833	0.095576	0.010582	0.057112	0.154796	-0.133414	0.143416	-0.094393	0.235032	0.302285	-0.122380	-0.154940	0.202887	-0.107212	0.127449	0.076255	0.052590	-0.002319	0.059784	0.137124	-0.018566	0.012854	0.136053	-0.081402	0.096883	-0.078727	-0.073944	-0.292985	0.009971	-0.075467	-0.172144	0.006705	-0.036303	0.318251	0.089353	-0.032488	-0.119425	0.115582	0.009124	-0.154639	-0.055826	-0.005977	-0.087576	-0.154216	-0.152725	0.130322	0.163143	
0.006371	0.051457	0.006955	0.173358	-0.002779	0.080576	-0.144785	0.267727	-0.212139	-0.213004	0.267549	0.385847	0.021291	-0.609189	0.063983	-0.477723	0.015225	-0.234022	-0.038122	-0.149554	-0.101243	-0.032519	-0.019050	-0.118947	-0.071148	0.083905	-0.069474	-0.541636	-0.095246	0.240994	-0.142961	-0.236864	0.001714	0.044060	0.335810	0.104440	0.394615	0.052758	-0.177915	-0.016335	0.005773	0.059606	0.110386	-0.198618	0.153819	-0.149139	-0.050617	0.166083	0.026481	-0.033992	-0.431416	-0.152706	-0.083146	-0.050079	0.040238	-0.025267	0.221076	-0.049039	0.138806	0.099683	-0.143271	0.100094	0.294895	0.060411	-0.041926	-0.312303	0.092189	-0.038235	-0.023498	0.007478	0.027521	-0.071332	-0.093591	0.544234	-0.133333	-0.020118	0.026511	0.102243	-0.052237	0.073888	0.193302	-0.061869	-0.379547	0.391075	0.061417	0.042243	-0.151411	0.039279	0.207061	0.057499	-0.540411	-0.390899	0.055139	0.071922	0.025850	-0.004668	-0.186939	0.321995	0.107304	-0.317301	
